season,week,celebrity_name,p_mean,p_sd,p_ci_low,p_ci_high,rel_unc
28,7,Sean Spicer,0.01353201,0.0016299554,0.011053132,0.015661411,0.34054655
28,8,Sean Spicer,0.021199958,0.0026707095,0.018039856,0.025686616,0.36069694
28,9,Sean Spicer,0.1794581,0.0237082,0.14308561,0.20869759,0.36561167
28,1,Mary Wilson,0.09497473,0.009190419,0.08189972,0.10708047,0.26513106
28,2,Mary Wilson,1.7671243e-06,3.2704156e-07,1.3765479e-06,2.151998e-06,0.43882006
28,1,Lauren Alaina,0.055329897,0.0060774917,0.044764817,0.06312554,0.33184096
28,2,Lauren Alaina,0.00014653834,2.5867063e-05,0.000114652365,0.00017440938,0.40779096
28,3,Lauren Alaina,0.089282386,0.00854768,0.07740536,0.10012213,0.2544373
28,4,Lauren Alaina,0.009314564,0.0020485835,0.0069866404,0.012088326,0.5477106
28,5,Lauren Alaina,0.12670335,0.012297408,0.10841451,0.14282715,0.27160013
28,6,Lauren Alaina,3.935725e-12,1.0503759e-12,2.4610164e-12,5.3776554e-12,0.59092414
28,7,Lauren Alaina,0.01361255,0.0017720254,0.011437863,0.016630381,0.38145083
28,8,Lauren Alaina,0.85399866,0.008146642,0.84298617,0.8652288,0.026045246
28,9,Lauren Alaina,0.21594107,0.04026523,0.17923157,0.28049514,0.46894073
28,10,Lauren Alaina,0.2421644,0.016980492,0.22434832,0.27047873,0.1904921
28,11,Lauren Alaina,0.0017671473,0.00026071825,0.0014104433,0.0022021914,0.4480374
28,1,Ally Brooke,0.10265331,0.0077862176,0.090182416,0.1111387,0.20414622
28,2,Ally Brooke,0.00016422482,3.423015e-05,0.000127787,0.0002168955,0.54260063
28,3,Ally Brooke,0.12923284,0.008644797,0.11619572,0.14092542,0.1913577
28,4,Ally Brooke,0.012112085,0.001653457,0.009928177,0.01428978,0.36010337
28,5,Ally Brooke,0.08431026,0.010096692,0.07305118,0.10043055,0.32474542
28,6,Ally Brooke,4.076654e-11,1.09745164e-11,2.4723628e-11,5.7665674e-11,0.7887186
28,7,Ally Brooke,0.011891558,0.0018555754,0.00913176,0.014165236,0.4232814
28,8,Ally Brooke,0.02519187,0.0035253046,0.018774426,0.029018292,0.40663382
28,9,Ally Brooke,0.1303778,0.010135459,0.11902254,0.14595099,0.20654166
28,10,Ally Brooke,0.16039398,0.016053103,0.13838999,0.17960279,0.25694728
28,11,Ally Brooke,6.364233e-06,1.044548e-06,4.7326466e-06,7.493047e-06,0.4337365
28,1,Karamo Brown,0.090018325,0.008177217,0.079348855,0.098185584,0.20925438
28,2,Karamo Brown,0.00016457922,2.7638502e-05,0.00013446521,0.00020766913,0.44479442
28,3,Karamo Brown,0.0733541,0.0064122477,0.0653926,0.084933214,0.2663875
28,4,Karamo Brown,0.008371573,0.0009161561,0.007142512,0.0096327225,0.29746026
28,5,Karamo Brown,0.07186,0.013294141,0.06076016,0.09585911,0.48843518
28,6,Karamo Brown,1.09381445e-11,3.040529e-12,6.304415e-12,1.5030744e-11,0.73096186
28,7,Karamo Brown,0.00045675453,9.086194e-05,0.00034695282,0.0006107041,0.5774465
28,1,Hannah Brown,0.07104725,0.0056815483,0.06690428,0.08120557,0.20129271
28,2,Hannah Brown,0.00021577033,5.910878e-05,0.00013617854,0.00028907895,0.70862573
28,3,Hannah Brown,0.09714691,0.021854535,0.07969558,0.13844664,0.60476506
28,4,Hannah Brown,0.0061465516,0.00081037317,0.005065896,0.0073321965,0.36871088
28,5,Hannah Brown,0.09955265,0.006122196,0.09076901,0.10622666,0.15527114
28,6,Hannah Brown,1.0,0.0,1.0,1.0,0.0
28,7,Hannah Brown,0.0154615315,0.0015436261,0.014010648,0.018439889,0.28646845
28,8,Hannah Brown,0.038175624,0.00391352,0.032449335,0.042605754,0.26604462
28,9,Hannah Brown,0.12931278,0.007967304,0.11601821,0.13966885,0.18289483
28,10,Hannah Brown,0.14146176,0.01963999,0.12545766,0.1776655,0.36905974
28,11,Hannah Brown,0.9963307,0.000597777,0.9956042,0.99731135,0.0017134238
29,1,Anne Heche,0.066652715,0.0114425635,0.050009318,0.08117122,0.4675264
29,2,Anne Heche,0.00041142147,7.611188e-05,0.00030295836,0.0004958858,0.46892893
29,3,Anne Heche,0.044961177,0.002437049,0.041562676,0.04782942,0.1393812
29,4,Anne Heche,1.0327572e-19,6.645416e-20,3.8269563e-20,2.0929032e-19,1.7102073e-07
29,1,Jesse Metcalfe,0.060686838,0.008593786,0.05052819,0.073351264,0.37607947
29,2,Jesse Metcalfe,0.000223731,1.8823153e-05,0.00019943978,0.00025161618,0.23321043
29,3,Jesse Metcalfe,0.062466826,0.0049000173,0.055855334,0.07067135,0.23718214
29,4,Jesse Metcalfe,7.8612325e-12,3.4891254e-12,4.3800454e-12,1.3108968e-11,0.98506856
29,5,Jesse Metcalfe,0.07053197,0.0074811187,0.059528615,0.08049168,0.2972136
29,1,Chrishell Stause,0.04579277,0.0044563366,0.038812414,0.051098075,0.26828822
29,2,Chrishell Stause,0.0003382072,6.805558e-05,0.00023826689,0.00040565454,0.49492633
29,3,Chrishell Stause,0.06458511,0.0104602985,0.049040362,0.07537953,0.407821
29,4,Chrishell Stause,4.157443e-11,2.4143462e-11,1.6782792e-11,7.852558e-11,1.4502318
29,5,Chrishell Stause,0.058278993,0.006323277,0.047617394,0.06635145,0.3214547
29,6,Chrishell Stause,0.09320557,0.0041985335,0.087844335,0.09982416,0.12853122
29,7,Chrishell Stause,0.0075202896,0.0012080823,0.0053830063,0.008592404,0.42676523
29,8,Chrishell Stause,9.147597e-06,1.9504762e-06,6.087472e-06,1.1306842e-05,0.57057273
29,1,Skai Jackson,0.065056495,0.00455735,0.059345543,0.07211671,0.19630887
29,2,Skai Jackson,0.9952783,0.0007361351,0.99447227,0.9963154,0.0018518985
29,3,Skai Jackson,0.055009864,0.006084237,0.04489241,0.061901655,0.3092035
29,4,Skai Jackson,3.1366283e-12,3.002141e-13,2.811359e-12,3.5042323e-12,0.1674971
29,5,Skai Jackson,0.09585772,0.0055244346,0.086138844,0.10280406,0.17385364
29,6,Skai Jackson,0.06904311,0.011310231,0.059009176,0.09020778,0.45187137
29,7,Skai Jackson,0.0073529417,0.00092434546,0.006023468,0.008608155,0.3515174
29,8,Skai Jackson,0.97937423,0.0044901227,0.9727124,0.9860168,0.013584605
29,9,Skai Jackson,0.15196075,0.020323219,0.12208638,0.18248233,0.3974444
29,10,Skai Jackson,0.00095393823,5.643759e-05,0.00089109316,0.0010471892,0.1636333
29,1,Justina Machado,0.06970265,0.003594986,0.064933136,0.0748152,0.14177456
29,2,Justina Machado,0.00049007346,0.00017227391,0.0002942135,0.00075036276,0.9307773
29,3,Justina Machado,0.042049043,0.0033094594,0.036633853,0.045808148,0.21818082
29,4,Justina Machado,8.933749e-12,3.2790732e-12,5.874446e-12,1.35428535e-11,0.7719551
29,5,Justina Machado,0.075737566,0.013095406,0.06277196,0.098568,0.47263256
29,6,Justina Machado,0.075100936,0.008141322,0.066474795,0.08931329,0.304104
29,7,Justina Machado,0.0064133825,0.0014519294,0.0040270956,0.007866464,0.59864944
29,8,Justina Machado,0.0026789545,0.0005037189,0.0020457434,0.003443303,0.521681
29,9,Justina Machado,0.15398407,0.010809742,0.13972187,0.1726838,0.21406068
29,10,Justina Machado,0.007160985,0.001324119,0.0056244438,0.009123881,0.48868105
29,11,Justina Machado,0.000443638,9.791809e-05,0.00034425035,0.0006115371,0.60248834
29,1,Charles Oakley,0.06666984,0.0030308664,0.06182188,0.0708077,0.13478091
29,2,Charles Oakley,3.2416335e-07,9.1725326e-08,2.1714818e-07,4.4946887e-07,0.71667564
29,1,Veron Davis,0.070488915,0.0076673687,0.060661368,0.080001995,0.27437827
29,2,Veron Davis,0.00034887806,6.242113e-05,0.00025435412,0.00042056915,0.4764273
29,3,Veron Davis,0.046775438,0.0037726038,0.041246384,0.05202964,0.23053242
29,4,Veron Davis,7.408691e-12,4.0436105e-12,4.2589964e-12,1.4307951e-11,1.1950678
29,5,Veron Davis,0.10033719,0.010139291,0.088081054,0.113311626,0.2514578
29,6,Veron Davis,0.0359857,0.023187764,0.025188508,0.08232731,1.5878198
29,1,Johnny Weir,0.057018705,0.0038499285,0.05104739,0.06192846,0.19083335
29,2,Johnny Weir,0.00034987793,4.5963174e-05,0.00027619457,0.0003945025,0.33814064
29,3,Johnny Weir,0.04677584,0.008624968,0.035246033,0.05671231,0.45891806
29,4,Johnny Weir,1.469262e-11,6.1883255e-12,8.770881e-12,2.4297323e-11,0.98941034
29,5,Johnny Weir,0.09364924,0.0059744804,0.08647338,0.102521256,0.17136149
29,6,Johnny Weir,0.26633692,0.072108194,0.122381106,0.31325045,0.7166462
29,7,Johnny Weir,0.008342317,0.0015017882,0.006206317,0.010071302,0.46329874
29,8,Johnny Weir,0.0040065907,0.0009337516,0.0026125037,0.0049482,0.5829636
29,9,Johnny Weir,0.14327236,0.0070727747,0.13303669,0.15286525,0.13839765
29,10,Johnny Weir,0.0009895641,7.712847e-05,0.00089209183,0.0011160144,0.22628407
29,1,Nev Schulman,0.074418634,0.0021415085,0.07144055,0.077354684,0.07947118
29,2,Nev Schulman,0.0002919815,7.75064e-05,0.00019936099,0.00039341464,0.6646094
29,3,Nev Schulman,0.037094165,0.0020401678,0.03462121,0.040220555,0.15094951
29,4,Nev Schulman,5.8297885e-12,2.4954344e-12,3.4447165e-12,9.570516e-12,0.8969238
29,5,Nev Schulman,0.05865181,0.0064980574,0.05034071,0.06743059,0.29137865
29,6,Nev Schulman,0.07867427,0.008879149,0.06482712,0.0896129,0.315043
29,7,Nev Schulman,0.007966964,0.001161587,0.0063593215,0.009062871,0.33934507
29,8,Nev Schulman,0.004428161,0.0012377532,0.0026599052,0.006307822,0.82379955
29,9,Nev Schulman,0.16031292,0.025791515,0.123902254,0.19343916,0.4337573
29,10,Nev Schulman,0.008831337,0.0013201797,0.007286008,0.01045863,0.3592459
29,11,Nev Schulman,0.016445678,0.0031413508,0.013161669,0.02072768,0.46006075
29,1,AJ McLean,0.06784668,0.00440366,0.06150277,0.07265561,0.16438301
29,2,AJ McLean,0.00036288085,5.1817835e-05,0.00027695546,0.00040782196,0.36063218
29,3,AJ McLean,0.052512176,0.0069186953,0.043571062,0.06264947,0.36331403
29,4,AJ McLean,1.1335599e-11,4.0551174e-12,7.931005e-12,1.8718532e-11,0.8745037
29,5,AJ McLean,0.09687315,0.011600283,0.07954486,0.10996043,0.3139732
29,6,AJ McLean,0.058115277,0.007283056,0.051829513,0.07175013,0.34277758
29,7,AJ McLean,0.0053690663,0.0016050593,0.0029443633,0.007263105,0.8043748
29,8,AJ McLean,0.0037921474,0.0010495007,0.0023463517,0.0055272346,0.8388078
29,9,AJ McLean,0.08389265,0.035243805,0.053866915,0.13029748,0.911052
29,1,Nelly,0.058466434,0.0025589464,0.055167057,0.062150124,0.11943721
29,2,Nelly,0.0003803793,2.725967e-05,0.00034432768,0.00041683056,0.1906068
29,3,Nelly,0.3800278,0.023070216,0.3609229,0.42297813,0.16329129
29,4,Nelly,1.0,0.0,1.0,1.0,0.0
29,5,Nelly,0.08249629,0.0040640803,0.07964278,0.09048092,0.13137734
29,6,Nelly,0.09525423,0.0057934406,0.086002186,0.10362982,0.18505882
29,7,Nelly,0.0057015293,0.00054698344,0.004796035,0.0064464984,0.2894773
29,8,Nelly,0.0029132436,0.000565207,0.002220306,0.0039430717,0.5913565
29,9,Nelly,0.13206881,0.0077018645,0.11953291,0.1416642,0.16757396
29,10,Nelly,0.975022,0.0025961902,0.9721172,0.97829545,0.0063365335
29,11,Nelly,0.96323323,0.005885546,0.9545876,0.96932364,0.015298534
29,1,Kaitlyn Bristowe,0.09656373,0.01923733,0.06929919,0.12100846,0.53549373
29,2,Kaitlyn Bristowe,0.00038613458,4.8379832e-05,0.0003222945,0.0004544718,0.34230885
29,3,Kaitlyn Bristowe,0.042575337,0.0024168089,0.040188,0.04682793,0.15595722
29,4,Kaitlyn Bristowe,1.5043876e-11,5.584398e-12,9.394194e-12,2.3179438e-11,0.8592215
29,5,Kaitlyn Bristowe,0.08990078,0.009719758,0.08052637,0.1036502,0.25721502
29,6,Kaitlyn Bristowe,0.056706786,0.013019245,0.04673517,0.08018344,0.58984596
29,7,Kaitlyn Bristowe,0.9454985,0.005542454,0.9383631,0.9530562,0.0155401
29,8,Kaitlyn Bristowe,0.0027975563,0.00043914735,0.0020656462,0.0033753244,0.4681508
29,9,Kaitlyn Bristowe,0.17450845,0.019632636,0.14852004,0.20143855,0.30324325
29,10,Kaitlyn Bristowe,0.007042219,0.00058676524,0.0063100024,0.007781368,0.20893496
29,11,Kaitlyn Bristowe,0.019877488,0.0030208246,0.016725145,0.024227185,0.3774139
29,1,Carole Baskin,0.070180416,0.005695111,0.061584305,0.07727925,0.22363706
29,2,Carole Baskin,0.00037544398,6.287391e-05,0.00029191334,0.00046892773,0.47148016
29,3,Carole Baskin,0.007751165,0.00064563076,0.007141932,0.008920185,0.22941756
29,1,Monica Aldama,0.07685727,0.0043336465,0.071220174,0.083648145,0.16170196
29,2,Monica Aldama,0.00033008217,4.6365538e-05,0.00026570904,0.00038559941,0.36321375
29,3,Monica Aldama,0.05585132,0.0075033614,0.044021364,0.0664089,0.40084168
29,4,Monica Aldama,1.9042582e-11,1.2102856e-11,7.326308e-12,3.861703e-11,1.5612121
29,5,Monica Aldama,0.10115875,0.014254763,0.08339781,0.12093796,0.3711013
29,6,Monica Aldama,0.0918445,0.01033458,0.0792916,0.10816115,0.3143308
29,7,Monica Aldama,0.005777245,0.0008729558,0.0046440545,0.007105823,0.42611465
29,1,Jeannie Mai,0.05359798,0.007202308,0.04325152,0.064240545,0.3916011
29,2,Jeannie Mai,0.00043228216,5.5727858e-05,0.00035783587,0.0005077346,0.34676132
29,3,Jeannie Mai,0.061564773,0.004733334,0.05565937,0.06885419,0.21432422
29,4,Jeannie Mai,6.7619244e-12,2.0503274e-12,4.8771404e-12,9.889894e-12,0.64581317
29,5,Jeannie Mai,0.07652652,0.00685554,0.06794022,0.08479741,0.22027908
29,6,Jeannie Mai,0.07973272,0.003608282,0.074783474,0.08498849,0.1279903
29,7,Jeannie Mai,5.7742887e-05,4.7918015e-06,4.90084e-05,6.3209955e-05,0.24594468
30,1,Martin Kove,0.06732678,0.0048654135,0.059684142,0.07204335,0.18357049
30,2,Martin Kove,0.009254955,0.020266946,0.0017855652,0.049435887,5.148628
30,1,Brian Austin Green,0.07412424,0.0042684022,0.069318116,0.08085026,0.15557857
30,2,Brian Austin Green,0.05331762,0.01136193,0.041273586,0.071730554,0.57123643
30,3,Brian Austin Green,1.0,0.0,1.0,1.0,0.0
30,4,Brian Austin Green,4.07078e-05,3.3076424e-06,3.784464e-05,4.621087e-05,0.20551911
30,1,Melora Hardin,0.07142531,0.00521309,0.06670966,0.079612195,0.18064374
30,2,Melora Hardin,0.0660523,0.005088472,0.05686436,0.072288,0.23350649
30,3,Melora Hardin,5.6784574e-14,1.8536933e-14,2.916632e-14,8.145711e-14,0.049481034
30,4,Melora Hardin,9.343545e-05,9.649094e-06,8.042067e-05,0.000106947846,0.2839091
30,5,Melora Hardin,2.93846e-11,4.8210585e-12,2.2868355e-11,3.659638e-11,0.45180866
30,6,Melora Hardin,0.05353545,0.002226075,0.050787576,0.05639601,0.10476116
30,7,Melora Hardin,0.07497692,0.007071667,0.06734217,0.08494122,0.23472628
30,8,Melora Hardin,0.024715,0.0028794568,0.020154588,0.028870324,0.35264963
30,9,Melora Hardin,0.00069410127,5.08865e-05,0.0006232296,0.00075399183,0.1883907
30,1,Matt James,0.054627836,0.012047197,0.040902644,0.06809503,0.49777523
30,2,Matt James,0.039487414,0.010187814,0.03234315,0.05946479,0.6868427
30,3,Matt James,6.090408e-14,2.7321551e-14,2.2975923e-14,9.9580344e-14,0.072206736
30,4,Matt James,7.528597e-08,6.964042e-09,6.7044866e-08,8.4554884e-08,0.23257701
30,1,"Mike ""The Miz"" Mizanin",0.07857794,0.0051467624,0.07139881,0.084291905,0.16408034
30,2,"Mike ""The Miz"" Mizanin",0.061268616,0.010945763,0.049527586,0.08178944,0.5265641
30,3,"Mike ""The Miz"" Mizanin",6.934251e-14,2.9256572e-14,2.737026e-14,1.0790943e-13,0.07531653
30,4,"Mike ""The Miz"" Mizanin",7.36202e-05,1.058729e-05,6.003529e-05,9.1699214e-05,0.43009833
30,5,"Mike ""The Miz"" Mizanin",1.0,0.0,1.0,1.0,0.0
30,6,"Mike ""The Miz"" Mizanin",0.108253285,0.008801756,0.09656944,0.120800994,0.22384126
30,7,"Mike ""The Miz"" Mizanin",0.018100291,0.0014392718,0.016215319,0.020364687,0.22924316
30,1,Suni Lee,0.059585355,0.0054272274,0.051506817,0.06787077,0.27463052
30,2,Suni Lee,0.071939886,0.010597697,0.060548667,0.08916368,0.3977629
30,3,Suni Lee,6.377948e-14,2.289061e-14,3.0172188e-14,9.665593e-14,0.062497675
30,4,Suni Lee,9.202111e-05,9.876955e-06,8.241115e-05,0.000106946594,0.26662844
30,5,Suni Lee,1.6016608e-11,2.4781238e-12,1.3062372e-11,2.0184795e-11,0.4185571
30,6,Suni Lee,0.092213124,0.008927777,0.076738454,0.100927405,0.2623157
30,7,Suni Lee,0.47265697,0.029902747,0.43378943,0.5173496,0.1767882
30,8,Suni Lee,0.015476539,0.0016273557,0.013339462,0.017454028,0.2658583
30,9,Suni Lee,3.6077697e-07,4.0578563e-08,3.2734764e-07,4.3461264e-07,0.29731587
30,1,Iman Shumpert,0.059401203,0.0047211475,0.0551759,0.06772138,0.2111991
30,2,Iman Shumpert,0.057775933,0.0032476638,0.053616345,0.06176137,0.14097612
30,3,Iman Shumpert,6.108782e-14,2.2177377e-14,2.676773e-14,8.885335e-14,0.05851129
30,4,Iman Shumpert,0.00074484135,0.00015798307,0.0004961789,0.00090387807,0.54736376
30,5,Iman Shumpert,1.8794159e-11,5.6081593e-12,1.24601275e-11,2.5650175e-11,0.66636056
30,6,Iman Shumpert,0.051416337,0.005913636,0.0443199,0.060641836,0.31744647
30,7,Iman Shumpert,0.06823644,0.0038087154,0.06266725,0.073712036,0.16186051
30,8,Iman Shumpert,0.86927855,0.01026602,0.85361004,0.882535,0.033274654
30,9,Iman Shumpert,0.0007151206,0.00011450811,0.0005892191,0.0008840658,0.4123035
30,10,Iman Shumpert,0.1394472,0.010579717,0.12494991,0.15675746,0.22809744
30,1,Cody Rigsby,0.06607508,0.0062043127,0.05851438,0.07459468,0.24336404
30,2,Cody Rigsby,0.06996426,0.0035771115,0.066208355,0.07464813,0.12062976
30,3,Cody Rigsby,6.614216e-14,2.8313015e-14,2.8214127e-14,1.0697113e-13,0.07387101
30,4,Cody Rigsby,0.99790573,0.00022339224,0.99762964,0.99825555,0.00062722195
30,5,Cody Rigsby,5.451947e-11,2.2353622e-11,2.7793955e-11,7.924255e-11,0.9266767
30,6,Cody Rigsby,0.13072808,0.0129875,0.11322045,0.1477797,0.2643598
30,7,Cody Rigsby,0.06838046,0.0036805603,0.06507464,0.075184576,0.14784835
30,8,Cody Rigsby,0.023354381,0.0049306536,0.017678889,0.030707506,0.5578661
30,9,Cody Rigsby,0.9971645,0.00031260098,0.99675184,0.99758315,0.00083366985
30,10,Cody Rigsby,0.7755491,0.019337641,0.743914,0.7965459,0.06786406
30,1,Melanie C,0.060070135,0.005120256,0.05372951,0.067999914,0.23756236
30,2,Melanie C,0.066551715,0.002859526,0.0627633,0.07096878,0.123294696
30,3,Melanie C,4.5443528e-14,1.8425088e-14,2.4599387e-14,7.4606615e-14,0.047833502
30,4,Melanie C,0.00025763107,2.446662e-05,0.0002350193,0.00030319652,0.2646312
30,5,Melanie C,1.2251757e-21,5.2423324e-22,6.223533e-22,2.1692654e-21,1.5469122e-09
30,1,Jimmie Allen,0.08713653,0.0120802885,0.07030762,0.104886256,0.39683282
30,2,Jimmie Allen,0.048034087,0.004324457,0.040901307,0.052450325,0.24043381
30,3,Jimmie Allen,5.547518e-14,2.0680448e-14,2.7788922e-14,8.463061e-14,0.053854126
30,4,Jimmie Allen,0.000116622665,1.15219e-05,0.0001001151,0.00013439254,0.29391745
30,5,Jimmie Allen,3.1505798e-11,6.6276025e-12,2.3453624e-11,4.1831323e-11,0.5653668
30,6,Jimmie Allen,0.12226388,0.01205722,0.109770045,0.1413541,0.25832695
30,7,Jimmie Allen,0.07263869,0.013021729,0.057754196,0.08816107,0.41860443
30,8,Jimmie Allen,0.019587265,0.002862799,0.01622152,0.023601726,0.37678593
30,1,Olivia Jade,0.058091197,0.003543051,0.052796602,0.06325036,0.1799543
30,2,Olivia Jade,0.039057326,0.0095617995,0.029781431,0.05750086,0.70971143
30,3,Olivia Jade,5.5758193e-14,1.976354e-14,2.8564434e-14,8.2178655e-14,0.05078267
30,4,Olivia Jade,0.00020072976,9.930351e-06,0.00018775722,0.00021563152,0.13886479
30,5,Olivia Jade,2.9037241e-11,5.1652432e-12,2.2990975e-11,3.687056e-11,0.46207917
30,6,Olivia Jade,0.22994596,0.02192489,0.19936591,0.25160497,0.22717974
30,7,Olivia Jade,0.06552595,0.0051275357,0.059081793,0.072096646,0.19862136
30,8,Olivia Jade,0.0004948487,5.0654326e-05,0.00043514045,0.0005773256,0.2873305
30,1,JoJo Siwa,0.05446404,0.0058908206,0.047134966,0.06364882,0.30320656
30,2,JoJo Siwa,0.06599332,0.0040903958,0.060096227,0.07063855,0.15974839
30,3,JoJo Siwa,5.959576e-14,2.6560304e-14,2.230689e-14,9.852935e-14,0.071935415
30,4,JoJo Siwa,8.056368e-05,6.459816e-06,7.161917e-05,8.8891524e-05,0.21439378
30,5,JoJo Siwa,3.8819038e-11,9.1542616e-12,2.915582e-11,5.3425615e-11,0.6095023
30,6,JoJo Siwa,0.07840121,0.005209073,0.06920741,0.0834375,0.18150352
30,7,JoJo Siwa,0.096056804,0.007004246,0.086750954,0.10434825,0.18319675
30,8,JoJo Siwa,0.0247222,0.0032194413,0.020348283,0.028125461,0.3145828
30,9,JoJo Siwa,0.00058339996,8.380145e-05,0.00047646803,0.00071795925,0.41393766
30,10,JoJo Siwa,0.06863643,0.012816372,0.04930381,0.0836231,0.50001556
30,1,Christine Chiu,0.07750027,0.0084411185,0.06797782,0.09179891,0.30736777
30,2,Christine Chiu,0.22988647,0.07298214,0.08478533,0.28248355,0.85998195
30,3,Christine Chiu,2.6187923e-27,1.51087e-27,7.2857217e-28,4.8989137e-27,4.1703417e-15
30,1,Kenya Moore,0.06469557,0.0038946941,0.061006743,0.06991044,0.13762447
30,2,Kenya Moore,0.05464323,0.0065496857,0.047849834,0.06450942,0.30487928
30,3,Kenya Moore,5.724908e-14,2.4355045e-14,2.374057e-14,8.689756e-14,0.05973709
30,4,Kenya Moore,0.00022054692,3.3143107e-05,0.00017259167,0.000258127,0.3878328
30,5,Kenya Moore,3.48384e-11,3.5204764e-12,2.8551677e-11,3.8149834e-11,0.2678177
30,6,Kenya Moore,0.044817865,0.003664171,0.040346697,0.0505859,0.22846252
30,1,Amanda Kloots,0.06689852,0.009196851,0.055230565,0.08233367,0.4051376
30,2,Amanda Kloots,0.06677289,0.0049947994,0.058573015,0.07389933,0.22952898
30,3,Amanda Kloots,5.1262576e-14,1.53849e-14,2.6621727e-14,7.206691e-14,0.043229148
30,4,Amanda Kloots,0.00017344268,2.077391e-05,0.00014548517,0.00020191925,0.32537594
30,5,Amanda Kloots,2.4840652e-11,3.904161e-12,2.0305754e-11,3.072762e-11,0.40331274
30,6,Amanda Kloots,0.08842484,0.004310436,0.082553335,0.093241856,0.12087691
30,7,Amanda Kloots,0.06342749,0.003910644,0.05945444,0.069230124,0.15412375
30,8,Amanda Kloots,0.022371221,0.0023538787,0.01935776,0.025640983,0.28086188
30,9,Amanda Kloots,0.000842561,0.00010518966,0.0007099387,0.0010125338,0.3591373
30,10,Amanda Kloots,0.016367275,0.002723329,0.012418928,0.019457502,0.4300395
31,1,Jason Lewis,0.00058637693,0.00013152289,0.00041669686,0.0007410253,0.5531058
31,1,Cheryl Ladd,0.0136920735,0.00178652,0.011445661,0.016010093,0.33336306
31,2,Cheryl Ladd,0.0009046625,0.000127577,0.0007852393,0.0011318064,0.38309
31,3,Cheryl Ladd,1.4567586e-09,5.56546e-10,8.518948e-10,2.3455147e-09,1.0246003
31,1,Selma Blair,0.022001559,0.0026131577,0.019091751,0.026431534,0.33360288
31,2,Selma Blair,0.0013335545,0.000135552,0.0011208386,0.0014551255,0.25067362
31,3,Selma Blair,1.2947056e-05,3.3791125e-06,9.909346e-06,1.8410115e-05,0.65657926
31,4,Selma Blair,0.08298224,0.0044139354,0.07810392,0.09022104,0.1460206
31,5,Selma Blair,5.6904e-41,5.4296e-41,7.276e-42,1.47034e-40,1.397585e-28
31,1,Joseph Baena,0.01673345,0.0016007472,0.014529717,0.019282566,0.28403282
31,2,Joseph Baena,0.0019137993,0.00021203347,0.0016455522,0.0022222358,0.30132917
31,3,Joseph Baena,3.201942e-05,4.7284448e-06,2.7223576e-05,3.870945e-05,0.35871592
31,4,Joseph Baena,0.055906016,0.0047771023,0.048982307,0.06134024,0.22104833
31,5,Joseph Baena,1.3137607e-21,7.2610403e-22,6.1844504e-22,2.664423e-21,2.0459778e-09
31,1,Trevor Donovan,0.01523031,0.002274146,0.011980823,0.018330032,0.4168798
31,2,Trevor Donovan,0.0016139393,0.00020143266,0.001355181,0.0018420705,0.3016777
31,3,Trevor Donovan,3.249252e-05,2.9811372e-06,2.8970879e-05,3.6330963e-05,0.22651626
31,4,Trevor Donovan,0.049582433,0.010042754,0.038150124,0.06257717,0.4926553
31,5,Trevor Donovan,1.8102197e-21,8.1500393e-22,8.237304e-22,3.0066002e-21,2.1828699e-09
31,6,Trevor Donovan,0.080254726,0.004155363,0.07633135,0.0875065,0.13924608
31,7,Trevor Donovan,0.113705106,0.020026427,0.08672271,0.13387586,0.41469687
31,8,Trevor Donovan,0.14688656,0.015379215,0.13015763,0.1701931,0.27256048
31,9,Trevor Donovan,0.19746491,0.013611905,0.17441161,0.2146022,0.20353283
31,1,Daniel Durant,0.012417925,0.0015523734,0.009494909,0.013853086,0.3509586
31,2,Daniel Durant,0.0024405345,0.0005548507,0.0016960631,0.003061238,0.55937535
31,3,Daniel Durant,9.484346e-06,2.6453438e-06,6.227575e-06,1.2642153e-05,0.67633307
31,4,Daniel Durant,0.053729367,0.0075393654,0.0444251,0.06447372,0.37314078
31,5,Daniel Durant,4.2750208e-16,1.1711301e-16,2.693748e-16,5.822133e-16,0.0003127048
31,6,Daniel Durant,0.11629664,0.0049647694,0.10802446,0.12179848,0.11843863
31,7,Daniel Durant,0.13495469,0.012145702,0.117925234,0.15160304,0.249549
31,8,Daniel Durant,0.19183294,0.018821716,0.16927803,0.21604005,0.24376428
31,9,Daniel Durant,0.123335004,0.008520315,0.11240511,0.13811584,0.20846257
31,1,Wayne Brady,0.014998984,0.0034968646,0.009874506,0.018791754,0.5945235
31,2,Wayne Brady,0.0015459824,0.000116874864,0.0013549943,0.0016850069,0.21346468
31,3,Wayne Brady,8.636571e-06,1.6694288e-06,6.8600607e-06,1.1392036e-05,0.52474236
31,4,Wayne Brady,0.043043707,0.0066260337,0.033855528,0.052602552,0.43553463
31,5,Wayne Brady,1.064928e-21,4.651358e-22,6.591338e-22,1.9075599e-21,1.248426e-09
31,6,Wayne Brady,0.08350162,0.00589322,0.076898344,0.09266283,0.18879262
31,7,Wayne Brady,0.10048963,0.009877372,0.09051915,0.11943394,0.287739
31,8,Wayne Brady,0.11569769,0.01642182,0.087083355,0.13044177,0.3747561
31,9,Wayne Brady,0.15764068,0.013754665,0.13374658,0.17020343,0.23126552
31,10,Wayne Brady,0.26665884,0.012872308,0.24919969,0.28517872,0.13492534
